slug_game,game_season,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
sydney-2000,Summer,France,Rowing,pair without coxswain 2 men,Men,GOLD,1
sydney-2000,Summer,France,Shooting,10m air pistol 60 shots men,Men,GOLD,1
sydney-2000,Summer,France,Shooting,trap 75 targets women,Women,SILVER,1
sydney-2000,Summer,France,Swimming,200m backstroke women,Women,SILVER,1
sydney-2000,Summer,France,Table Tennis,doubles men,Men,BRONZE,1
sydney-2000,Summer,France,Taekwondo,80 kg men,Men,BRONZE,1
sydney-2000,Summer,France,Tennis,singles men,Men,BRONZE,1
sydney-2000,Summer,Georgia,Boxing,81-91kg heavyweight men,Men,BRONZE,1
sydney-2000,Summer,Georgia,Judo,60  66kg halflightweight men,Men,BRONZE,1
sydney-2000,Summer,Georgia,Weightlifting,85kg men,Men,BRONZE,1
sydney-2000,Summer,Georgia,Wrestling,"heavyweight, freestyle (>97 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Georgia,Wrestling,"light-heavyweight, greco-roman (≤85 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Georgia,Wrestling,"lightweight, greco-roman (≤63 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Germany,Archery,team fita olympic round  70m women,Women,BRONZE,1
sydney-2000,Summer,Germany,Athletics,800m men,Men,GOLD,1
sydney-2000,Summer,Germany,Athletics,discus throw men,Men,SILVER,1
sydney-2000,Summer,Germany,Athletics,hammer throw women,Women,BRONZE,1
sydney-2000,Summer,Germany,Athletics,long jump women,Women,GOLD,1
sydney-2000,Summer,Germany,Athletics,shot put women,Women,BRONZE,1
sydney-2000,Summer,Germany,Beach Volleyball,beach volleyball men,Men,BRONZE,1
sydney-2000,Summer,Germany,Boxing,81-91kg heavyweight men,Men,BRONZE,1
sydney-2000,Summer,Germany,Canoe Slalom,k1 kayak single men,Men,GOLD,1
sydney-2000,Summer,Germany,Canoe Sprint,c1 1000m canoe single men,Men,GOLD,1
sydney-2000,Summer,Germany,Canoe Sprint,c1 500m canoe single men,Men,BRONZE,1
sydney-2000,Summer,Germany,Canoe Sprint,c2 1000m canoe double men,Men,BRONZE,1
sydney-2000,Summer,Germany,Canoe Sprint,k2 500m kayak double men,Men,BRONZE,1
sydney-2000,Summer,Germany,Canoe Sprint,k2 500m kayak double women,Women,GOLD,1
sydney-2000,Summer,Germany,Canoe Sprint,k4 1000m kayak four men,Men,SILVER,1
sydney-2000,Summer,Germany,Canoe Sprint,k4 500m kayak four women,Women,GOLD,1
sydney-2000,Summer,Germany,Cycling Road,individual road race men,Men,BRONZE,1
sydney-2000,Summer,Germany,Cycling Road,individual road race men,Men,GOLD,1
sydney-2000,Summer,Germany,Cycling Road,individual road race women,Women,SILVER,1
sydney-2000,Summer,Germany,Cycling Road,individual time trial men,Men,SILVER,1
sydney-2000,Summer,Germany,Cycling Track,1km time trial men,Men,SILVER,1
sydney-2000,Summer,Germany,Cycling Track,individual pursuit men,Men,GOLD,1
sydney-2000,Summer,Germany,Cycling Track,individual pursuit men,Men,SILVER,1
sydney-2000,Summer,Germany,Cycling Track,keirin men,Men,BRONZE,1
sydney-2000,Summer,Germany,Cycling Track,sprint individual men,Men,BRONZE,1
sydney-2000,Summer,Germany,Cycling Track,team pursuit 4000m men,Men,GOLD,1
sydney-2000,Summer,Germany,Diving,3m springboard women,Women,BRONZE,1
sydney-2000,Summer,Germany,Diving,synchronized diving 10m platform men,Men,BRONZE,1
sydney-2000,Summer,Germany,Equestrian,individual mixed,Open,BRONZE,1
sydney-2000,Summer,Germany,Equestrian,individual mixed,Open,SILVER,1
sydney-2000,Summer,Germany,Equestrian,team mixed,Open,GOLD,1
sydney-2000,Summer,Germany,Fencing,foil individual men,Men,SILVER,1
sydney-2000,Summer,Germany,Fencing,foil individual women,Women,SILVER,1
sydney-2000,Summer,Germany,Fencing,foil team women,Women,BRONZE,1
sydney-2000,Summer,Germany,Fencing,sabre individual men,Men,BRONZE,1
sydney-2000,Summer,Germany,Fencing,sabre team men,Men,BRONZE,1
sydney-2000,Summer,Germany,Football,football women,Women,BRONZE,1
sydney-2000,Summer,Germany,Judo,48kg extralightweight women,Women,BRONZE,1
sydney-2000,Summer,Germany,Rowing,double sculls 2x women,Women,GOLD,1
sydney-2000,Summer,Germany,Rowing,lightweight double sculls 2x women,Women,SILVER,1
sydney-2000,Summer,Germany,Rowing,quadruple sculls without coxsw men,Men,BRONZE,1
sydney-2000,Summer,Germany,Rowing,quadruple sculls without coxsw women,Women,GOLD,1
sydney-2000,Summer,Germany,Rowing,single sculls 1x men,Men,BRONZE,1
sydney-2000,Summer,Germany,Rowing,single sculls 1x women,Women,BRONZE,1
sydney-2000,Summer,Germany,Sailing,board mistral women,Women,SILVER,1
sydney-2000,Summer,Germany,Sailing,fleetmatch race keelboat open soling mixed,Open,SILVER,1
sydney-2000,Summer,Germany,Sailing,tornado - multihull mixed,Open,BRONZE,1
sydney-2000,Summer,Germany,Swimming,100m backstroke men,Men,BRONZE,1
sydney-2000,Summer,Germany,Swimming,4x100m medley relay men,Men,BRONZE,1
sydney-2000,Summer,Germany,Swimming,4x200m freestyle relay women,Women,BRONZE,1
sydney-2000,Summer,Germany,Taekwondo,68 - 80 kg men,Men,SILVER,1
sydney-2000,Summer,Germany,Tennis,singles men,Men,SILVER,1
sydney-2000,Summer,Germany,Triathlon,individual men,Men,SILVER,1
sydney-2000,Summer,Germany,Weightlifting,105kg superheavyweight men,Men,SILVER,1
sydney-2000,Summer,Germany,Weightlifting,85kg men,Men,SILVER,1
sydney-2000,Summer,Great Britain,Athletics,200m men,Men,SILVER,1
sydney-2000,Summer,Great Britain,Athletics,400m women,Women,BRONZE,1
sydney-2000,Summer,Great Britain,Athletics,800m women,Women,BRONZE,1
sydney-2000,Summer,Great Britain,Athletics,heptathlon women,Women,GOLD,1
sydney-2000,Summer,Great Britain,Athletics,javelin throw men,Men,SILVER,1
sydney-2000,Summer,Great Britain,Athletics,triple jump men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Badminton,doubles mixed,Mixed,BRONZE,1
sydney-2000,Summer,Great Britain,Boxing,91kg super heavyweight men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Canoe Slalom,k1 kayak single men,Men,SILVER,1
sydney-2000,Summer,Great Britain,Canoe Sprint,k1 1000m kayak single men,Men,BRONZE,1
sydney-2000,Summer,Great Britain,Cycling Track,1km time trial men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Cycling Track,individual pursuit women,Women,BRONZE,1
sydney-2000,Summer,Great Britain,Cycling Track,olympic sprint men,Men,SILVER,1
sydney-2000,Summer,Great Britain,Cycling Track,team pursuit 4000m men,Men,BRONZE,1
sydney-2000,Summer,Great Britain,Equestrian,team mixed,Open,SILVER,1
sydney-2000,Summer,Great Britain,Judo,63  70kg middleweight women,Women,SILVER,1
sydney-2000,Summer,Great Britain,Modern Pentathlon,individual competition women,Women,BRONZE,1
sydney-2000,Summer,Great Britain,Modern Pentathlon,individual competition women,Women,GOLD,1
sydney-2000,Summer,Great Britain,Rowing,eight with coxswain 8 men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Rowing,four without coxswain 4 men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Rowing,quadruple sculls without coxsw women,Women,SILVER,1
sydney-2000,Summer,Great Britain,Sailing,49er - skiff mixed,Open,SILVER,1
sydney-2000,Summer,Great Britain,Sailing,finn - one person dinghy (heavyweight) men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Sailing,single-handed dinghy open (laser) mixed,Open,GOLD,1
sydney-2000,Summer,Great Britain,Sailing,singlehanded dinghy europe women,Women,GOLD,1
sydney-2000,Summer,Great Britain,Sailing,twoperson keelboat open star mixed,Open,SILVER,1
sydney-2000,Summer,Great Britain,Shooting,double trap 150 targets men,Men,GOLD,1
sydney-2000,Summer,Great Britain,Shooting,trap 125 targets men,Men,SILVER,1
sydney-2000,Summer,Greece,Artistic Gymnastics,rings men,Men,SILVER,1
sydney-2000,Summer,Greece,Athletics,100m women,Women,SILVER,1
sydney-2000,Summer,Greece,Athletics,200m men,Men,GOLD,1
sydney-2000,Summer,Greece,Athletics,discus throw women,Women,SILVER,1
sydney-2000,Summer,Greece,Athletics,javelin throw women,Women,SILVER,1
sydney-2000,Summer,Greece,Rhythmic Gymnastics,group competition women,Women,BRONZE,1
sydney-2000,Summer,Greece,Taekwondo,58 kg men,Men,GOLD,1
sydney-2000,Summer,Greece,Weightlifting,62kg featherweight men,Men,SILVER,1
sydney-2000,Summer,Greece,Weightlifting,63kg women,Women,BRONZE,1
sydney-2000,Summer,Greece,Weightlifting,77kg men,Men,SILVER,1
sydney-2000,Summer,Greece,Weightlifting,85kg men,Men,GOLD,1
sydney-2000,Summer,Greece,Weightlifting,94kg men,Men,GOLD,1
sydney-2000,Summer,Greece,Wrestling,"bantamweight, freestyle (≤54 kilograms) men",Men,BRONZE,1
sydney-2000,Summer,Hungary,Artistic Gymnastics,rings men,Men,GOLD,1
sydney-2000,Summer,Hungary,Boxing,71-75kg men,Men,BRONZE,1
sydney-2000,Summer,Hungary,Canoe Sprint,c1 500m canoe single men,Men,GOLD,1
sydney-2000,Summer,Hungary,Canoe Sprint,c2 500m canoe double men,Men,GOLD,1
sydney-2000,Summer,Hungary,Canoe Sprint,k2 1000m kayak double men,Men,BRONZE,1
sydney-2000,Summer,Hungary,Canoe Sprint,k2 500m kayak double men,Men,GOLD,1
sydney-2000,Summer,Hungary,Canoe Sprint,k2 500m kayak double women,Women,SILVER,1
sydney-2000,Summer,Hungary,Canoe Sprint,k4 1000m kayak four men,Men,GOLD,1
sydney-2000,Summer,Hungary,Canoe Sprint,k4 500m kayak four women,Women,SILVER,1
sydney-2000,Summer,Hungary,Fencing,épée individual women,Women,GOLD,1
sydney-2000,Summer,Hungary,Handball,handball women,Women,SILVER,1
sydney-2000,Summer,Hungary,Modern Pentathlon,individual competition men,Men,SILVER,1
sydney-2000,Summer,Hungary,Shooting,skeet 75 targets women,Women,BRONZE,1
sydney-2000,Summer,Hungary,Swimming,200m breaststroke women,Women,GOLD,1
sydney-2000,Summer,Hungary,Water Polo,water polo men,Men,GOLD,1
sydney-2000,Summer,Hungary,Weightlifting,69kg women,Women,SILVER,1
sydney-2000,Summer,Hungary,Wrestling,"light-heavyweight, greco-roman (≤85 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Iceland,Athletics,pole vault women,Women,BRONZE,1
sydney-2000,Summer,India,Weightlifting,69kg women,Women,BRONZE,1
sydney-2000,Summer,Indonesia,Badminton,doubles men,Men,GOLD,1
sydney-2000,Summer,Indonesia,Badminton,doubles mixed,Mixed,SILVER,1
sydney-2000,Summer,Indonesia,Badminton,singles men,Men,SILVER,1
sydney-2000,Summer,Indonesia,Weightlifting,48kg women,Women,BRONZE,1
sydney-2000,Summer,Indonesia,Weightlifting,48kg women,Women,SILVER,1
sydney-2000,Summer,Indonesia,Weightlifting,53kg women,Women,BRONZE,1
sydney-2000,Summer,Iran,Taekwondo,58 - 68 kg men,Men,BRONZE,1
sydney-2000,Summer,Iran,Weightlifting,105kg heavyweight men,Men,GOLD,1
sydney-2000,Summer,Iran,Weightlifting,105kg superheavyweight men,Men,GOLD,1
sydney-2000,Summer,Iran,Wrestling,"featherweight, freestyle (≤58 kilograms) men",Men,GOLD,1
sydney-2000,Summer,Ireland,Athletics,5000m women,Women,SILVER,1
sydney-2000,Summer,Israel,Canoe Sprint,k1 500m kayak single men,Men,BRONZE,1
sydney-2000,Summer,Italy,Archery,team fita olympic round  70m men,Men,SILVER,1
sydney-2000,Summer,Italy,Athletics,hammer throw men,Men,SILVER,1
sydney-2000,Summer,Italy,Athletics,long jump women,Women,SILVER,1
sydney-2000,Summer,Italy,Boxing,91kg super heavyweight men,Men,BRONZE,1
sydney-2000,Summer,Italy,Canoe Slalom,k1 kayak single men,Men,BRONZE,1
sydney-2000,Summer,Italy,Canoe Sprint,k1 500m kayak single women,Women,GOLD,1
sydney-2000,Summer,Italy,Canoe Sprint,k2 1000m kayak double men,Men,GOLD,1
sydney-2000,Summer,Italy,Cycling Mountain Bike,cross-country women,Women,GOLD,1
sydney-2000,Summer,Italy,Cycling Track,madison men,Men,BRONZE,1
sydney-2000,Summer,Italy,Cycling Track,points race women,Women,GOLD,1
sydney-2000,Summer,Italy,Fencing,foil individual women,Women,BRONZE,1
sydney-2000,Summer,Italy,Fencing,foil individual women,Women,GOLD,1
sydney-2000,Summer,Italy,Fencing,foil team men,Men,BRONZE,1
sydney-2000,Summer,Italy,Fencing,foil team women,Women,GOLD,1
sydney-2000,Summer,Italy,Fencing,épée team men,Men,GOLD,1
sydney-2000,Summer,Italy,Judo,60  66kg halflightweight men,Men,BRONZE,1
sydney-2000,Summer,Italy,Judo,63  70kg middleweight women,Women,BRONZE,1
sydney-2000,Summer,Italy,Judo,66  73kg lightweight men,Men,GOLD,1
sydney-2000,Summer,Italy,Judo,70  78kg halfheavyweight women,Women,BRONZE,1
sydney-2000,Summer,Italy,Rowing,double sculls 2x men,Men,BRONZE,1
sydney-2000,Summer,Italy,Rowing,four without coxswain 4 men,Men,SILVER,1
sydney-2000,Summer,Italy,Rowing,lightweight double sculls 2x men,Men,SILVER,1
sydney-2000,Summer,Italy,Rowing,quadruple sculls without coxsw men,Men,GOLD,1
sydney-2000,Summer,Italy,Sailing,board mistral women,Women,GOLD,1
sydney-2000,Summer,Italy,Sailing,finn - one person dinghy (heavyweight) men,Men,SILVER,1
sydney-2000,Summer,Italy,Shooting,double trap 120 targets women,Women,SILVER,1
sydney-2000,Summer,Italy,Shooting,trap 125 targets men,Men,BRONZE,1
sydney-2000,Summer,Italy,Swimming,100m breaststroke men,Men,GOLD,1
sydney-2000,Summer,Italy,Swimming,200m breaststroke men,Men,BRONZE,1
sydney-2000,Summer,Italy,Swimming,200m breaststroke men,Men,GOLD,1
sydney-2000,Summer,Italy,Swimming,200m freestyle men,Men,BRONZE,1
sydney-2000,Summer,Italy,Swimming,200m individual medley men,Men,GOLD,1
sydney-2000,Summer,Italy,Swimming,400m freestyle men,Men,SILVER,1
sydney-2000,Summer,Italy,Volleyball,volleyball men,Men,BRONZE,1
sydney-2000,Summer,Jamaica,Athletics,100m women,Women,BRONZE,1
sydney-2000,Summer,Jamaica,Athletics,100m women,Women,SILVER,1
sydney-2000,Summer,Jamaica,Athletics,200m women,Women,BRONZE,1
sydney-2000,Summer,Jamaica,Athletics,400m hurdles women,Women,SILVER,1
sydney-2000,Summer,Jamaica,Athletics,400m men,Men,BRONZE,1
sydney-2000,Summer,Jamaica,Athletics,400m women,Women,SILVER,1
sydney-2000,Summer,Jamaica,Athletics,4x100m relay women,Women,SILVER,1
sydney-2000,Summer,Jamaica,Athletics,4x400m relay men,Men,SILVER,1
sydney-2000,Summer,Jamaica,Athletics,4x400m relay women,Women,SILVER,1
sydney-2000,Summer,Japan,Artistic Swimming,duet women,Women,SILVER,1
sydney-2000,Summer,Japan,Artistic Swimming,team women,Women,SILVER,1
sydney-2000,Summer,Japan,Athletics,marathon women,Women,GOLD,1
sydney-2000,Summer,Japan,Judo,100kg heavyweight men,Men,SILVER,1
sydney-2000,Summer,Japan,Judo,48  52kg halflightweight women,Women,SILVER,1
sydney-2000,Summer,Japan,Judo,48kg extralightweight women,Women,GOLD,1
sydney-2000,Summer,Japan,Judo,52  57kg lightweight women,Women,BRONZE,1
sydney-2000,Summer,Japan,Judo,73  81kg halfmiddleweight men,Men,GOLD,1
sydney-2000,Summer,Japan,Judo,78kg heavyweight women,Women,BRONZE,1
sydney-2000,Summer,Japan,Judo,90  100kg halfheavyweight men,Men,GOLD,1
sydney-2000,Summer,Japan,Judo,sydney 2000 judo - 60 kg men,Men,GOLD,1
sydney-2000,Summer,Japan,Softball,softball women,Women,SILVER,1
sydney-2000,Summer,Japan,Swimming,100m backstroke women,Women,SILVER,1
sydney-2000,Summer,Japan,Swimming,200m backstroke women,Women,BRONZE,1
sydney-2000,Summer,Japan,Swimming,400m individual medley women,Women,SILVER,1
sydney-2000,Summer,Japan,Swimming,4x100m medley relay women,Women,BRONZE,1
sydney-2000,Summer,Japan,Taekwondo,57 - 67 kg women,Women,BRONZE,1
sydney-2000,Summer,Japan,Wrestling,"welterweight, greco-roman (≤69 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Kazakhstan,Athletics,100m hurdles women,Women,GOLD,1
sydney-2000,Summer,Kazakhstan,Boxing,48-51kg flyweight men,Men,SILVER,1
sydney-2000,Summer,Kazakhstan,Boxing,54-57kg featherweight men,Men,GOLD,1
sydney-2000,Summer,Kazakhstan,Boxing,67  71kg lightmiddleweight men,Men,GOLD,1
sydney-2000,Summer,Kazakhstan,Boxing,91kg super heavyweight men,Men,SILVER,1
sydney-2000,Summer,Kazakhstan,Cycling Road,individual road race men,Men,SILVER,1
sydney-2000,Summer,Kazakhstan,Wrestling,"heavyweight, freestyle (>97 kilograms) men",Men,SILVER,1
sydney-2000,Summer,Kenya,Athletics,10000m men,Men,SILVER,1
sydney-2000,Summer,Kenya,Athletics,1500m men,Men,BRONZE,1
sydney-2000,Summer,Kenya,Athletics,1500m men,Men,GOLD,1
sydney-2000,Summer,Kenya,Athletics,3000m steeplechase men,Men,GOLD,1
sydney-2000,Summer,Kenya,Athletics,3000m steeplechase men,Men,SILVER,1
sydney-2000,Summer,Kenya,Athletics,marathon men,Men,SILVER,1
sydney-2000,Summer,Kenya,Athletics,marathon women,Women,BRONZE,1
sydney-2000,Summer,Kuwait,Shooting,double trap 150 targets men,Men,BRONZE,1
sydney-2000,Summer,Kyrgyzstan,Judo,sydney 2000 judo - 60 kg men,Men,BRONZE,1
sydney-2000,Summer,Latvia,Artistic Gymnastics,floor exercises men,Men,GOLD,1
sydney-2000,Summer,Latvia,Athletics,50km walk men,Men,SILVER,1
sydney-2000,Summer,Latvia,Judo,66  73kg lightweight men,Men,BRONZE,1
sydney-2000,Summer,Lithuania,Athletics,discus throw men,Men,GOLD,1
sydney-2000,Summer,Lithuania,Basketball,basketball men,Men,BRONZE,1
sydney-2000,Summer,Lithuania,Cycling Road,individual road race women,Women,BRONZE,1
sydney-2000,Summer,Lithuania,Rowing,double sculls 2x women,Women,BRONZE,1
sydney-2000,Summer,Lithuania,Shooting,trap 75 targets women,Women,GOLD,1
sydney-2000,Summer,Mexico,Athletics,20km walk men,Men,SILVER,1
sydney-2000,Summer,Mexico,Athletics,50km walk men,Men,BRONZE,1
sydney-2000,Summer,Mexico,Boxing,57-60kg lightweight men,Men,BRONZE,1
sydney-2000,Summer,Mexico,Diving,3m springboard men,Men,SILVER,1
sydney-2000,Summer,Mexico,Taekwondo,68 - 80 kg men,Men,BRONZE,1
sydney-2000,Summer,Mexico,Weightlifting,58kg women,Women,GOLD,1
sydney-2000,Summer,Morocco,Athletics,1500m men,Men,SILVER,1
sydney-2000,Summer,Morocco,Athletics,3000m steeplechase men,Men,BRONZE,1
sydney-2000,Summer,Morocco,Athletics,400m hurdles women,Women,BRONZE,1
sydney-2000,Summer,Morocco,Athletics,5000m men,Men,BRONZE,1
sydney-2000,Summer,Morocco,Boxing,54-57kg featherweight men,Men,BRONZE,1
sydney-2000,Summer,Mozambique,Athletics,800m women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Archery,individual fita olympic round  70m men,Men,BRONZE,1
sydney-2000,Summer,Netherlands,Cycling Road,individual road race women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Cycling Road,individual time trial women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Cycling Track,individual pursuit women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Cycling Track,points race women,Women,SILVER,1
sydney-2000,Summer,Netherlands,Equestrian,individual mixed,Open,GOLD,1
sydney-2000,Summer,Netherlands,Equestrian,individual mixed,Open,SILVER,1
sydney-2000,Summer,Netherlands,Equestrian,team mixed,Open,SILVER,1
sydney-2000,Summer,Netherlands,Hockey,hockey men,Men,GOLD,1
sydney-2000,Summer,Netherlands,Hockey,hockey women,Women,BRONZE,1
sydney-2000,Summer,Netherlands,Judo,81  90kg middleweight men,Men,GOLD,1
sydney-2000,Summer,Netherlands,Rowing,double sculls 2x women,Women,SILVER,1
sydney-2000,Summer,Netherlands,Rowing,eight with coxswain 8 women,Women,SILVER,1
sydney-2000,Summer,Netherlands,Rowing,quadruple sculls without coxsw men,Men,SILVER,1
sydney-2000,Summer,Netherlands,Sailing,singlehanded dinghy europe women,Women,SILVER,1
sydney-2000,Summer,Netherlands,Swimming,100m butterfly women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Swimming,100m freestyle men,Men,GOLD,1
sydney-2000,Summer,Netherlands,Swimming,100m freestyle women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Swimming,200m freestyle men,Men,GOLD,1
sydney-2000,Summer,Netherlands,Swimming,4x100m freestyle relay women,Women,SILVER,1
sydney-2000,Summer,Netherlands,Swimming,4x200m freestyle relay men,Men,BRONZE,1
sydney-2000,Summer,Netherlands,Swimming,50m freestyle men,Men,BRONZE,1
sydney-2000,Summer,Netherlands,Swimming,50m freestyle women,Women,GOLD,1
sydney-2000,Summer,Netherlands,Tennis,doubles women,Women,SILVER,1
sydney-2000,Summer,New Zealand,Equestrian,individual mixed,Open,BRONZE,1
sydney-2000,Summer,New Zealand,Rowing,single sculls 1x men,Men,GOLD,1
sydney-2000,Summer,New Zealand,Sailing,board mistral women,Women,BRONZE,1
sydney-2000,Summer,New Zealand,Sailing,mistral - windsurfer men,Men,BRONZE,1
sydney-2000,Summer,Nigeria,Athletics,100m hurdles women,Women,SILVER,1
sydney-2000,Summer,Nigeria,Athletics,4x400m relay men,Men,GOLD,1
sydney-2000,Summer,Nigeria,Weightlifting,75kg women,Women,SILVER,1
sydney-2000,Summer,North Korea,Boxing,48kg lightflyweight men,Men,BRONZE,1
